sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
3390,0,35,41,343146,28308,15243,8356,13186,6576,2261,4394
3391,0,40,20,14667,8604,1074,270,577,1152,310,437
3392,0,51,20,21385,24238,518,14203,3570,8822,12263,7311
3393,0,80,29,9634,16308,16597,9854,20084,23185,36614,14396
3394,0,78,27,178971,20050,2057,10757,3988,3914,1231,1101
3395,0,78,43,370395,15019,4681,8563,5820,3441,1305,1076
3396,0,70,43,45070,38436,10539,12093,5411,6360,6686,3074
3397,0,50,37,593746,26748,1328,4496,1473,1981,1949,404
3398,0,53,41,20946,11716,17806,5074,7584,6650,4396,2483
3399,0,54,48,4935,15788,18940,10120,7149,5632,6459,1931
3400,0,56,48,12490,19555,8990,6973,12763,4217,3734,3967
3401,0,61,57,29719,35855,15833,18832,15029,6797,3360,4942
3402,0,50,44,265507,110319,6530,24183,14981,7826,5072,4233
3403,0,54,38,22051,14901,7327,9766,8690,7586,4700,1844
3404,0,51,38,16175,42622,18489,8910,8633,7123,7260,6348
3405,0,63,34,17264,16666,6073,4090,4553,8109,6291,5864
3406,0,63,47,100486,20281,26685,9317,14076,2864,1301,1020
3407,0,60,60,11739,6894,39890,13133,4335,10332,2982,1964
3408,0,56,60,134752,27481,9020,6017,6021,3031,1107,694
3409,0,53,63,67383,22087,12674,6658,9542,9670,5117,4774
3410,0,61,60,37166,29287,23972,15655,16723,8637,6474,4921
3411,0,63,51,36690,16282,20527,26706,19775,14064,7431,9975
3412,0,70,63,34100,34495,71300,32291,7339,20698,3729,4488
3413,0,61,66,19099,18635,12825,13704,14835,4068,4773,5278
3414,0,54,67,219618,71865,59186,12285,10947,8236,7670,4349
3415,0,51,69,42411,23826,20292,24267,4500,9851,4592,1608
3416,0,43,77,28445,6654,67453,15454,13281,6171,4429,4714
3417,0,48,77,19655,19789,15894,6020,5134,5203,4800,2289
3418,0,54,60,73146,122137,13494,6671,13607,18576,9641,21999
3419,0,51,44,15304,89270,10565,13019,11354,11074,5011,4582
3420,0,69,23,11068,8242,3876,2207,3337,5706,3693,2664
3421,0,77,24,25856,20903,39167,14794,23638,20053,2571,2901
3422,0,87,34,13687,17423,7508,3257,4079,9856,5613,1882
3423,0,80,41,97222,77303,30588,6799,5875,6522,7816,4011
3424,0,69,43,13846,38785,12228,9596,8920,9264,4268,4736
3425,0,56,40,34002,39555,9198,22123,6847,4584,4496,2014
3426,0,50,41,66345,28700,5362,12127,10544,8537,4742,9623
3427,0,56,51,39677,32307,42217,27476,15787,9258,10124,8712
3428,0,56,48,72875,10690,3356,877,2196,2480,1716,578
3429,0,70,47,10356,13132,7061,12864,7765,10095,3553,8865
3430,0,80,48,12420,16134,13033,6979,16672,14609,7759,2368
3431,0,83,50,27425,5104,23170,19229,15194,6736,7884,3851
3432,0,81,56,13263,38775,18496,13335,8199,9881,11168,3567
3433,0,78,56,38917,30196,5187,15656,4784,9541,4301,2379
3434,0,75,48,19836,17492,762,4722,5040,7509,4396,5654
3435,0,77,40,110901,31596,38317,6358,12534,13275,3004,5907
3436,0,80,40,18952,28968,20576,10011,14722,12422,5175,3989
3437,0,74,30,171432,46313,4849,9844,15561,5154,6314,3992
3438,0,70,38,5761,12886,6826,1642,3939,5798,3104,3654
3439,0,69,48,95345,8901,33053,2163,4406,5698,3253,4489
3440,0,74,38,36831,25730,2759,8369,12234,11261,6238,2639
3441,0,74,40,13001,41639,2010,9487,3548,4550,6230,9119
3442,0,64,54,30087,20238,75038,22282,5992,14885,8786,6058
3443,0,80,35,25662,8958,2628,4276,12751,11199,3513,3422
3444,0,67,43,93121,10108,1177,6656,3200,1654,3369,1379
3445,0,83,51,11790,10781,7675,5456,3130,9901,2539,6132
3446,0,84,40,3870,14838,12493,3357,7087,4560,5176,5419
3447,0,75,43,20127,28917,10347,2295,7132,10064,3781,3037
3448,0,84,34,57365,20900,2825,3504,5737,6325,3422,6148
3449,0,91,29,34264,10506,9119,4578,11292,18552,8199,2650
3450,0,91,27,23710,28224,19935,2985,6091,7267,10733,3699
3451,0,80,41,201228,28627,53853,3085,13300,7158,8562,2561
3452,0,67,54,93841,33400,33259,14370,26200,4718,4472,5485
3453,0,51,63,523863,21110,20224,16649,10496,9001,4028,4683
3454,0,43,67,14443,40557,49414,7840,12867,6299,4616,4977
3455,0,43,66,28775,26769,30696,9257,5767,6394,3262,5359
3456,0,47,50,16956,34186,2668,3039,15061,3456,2839,3123
3457,0,29,29,351574,48861,2483,3611,1498,1559,1318,914
3458,0,47,13,19942,12605,1309,3861,15276,5807,4159,5750
3459,0,48,1,94382,14350,2642,1503,2226,2035,2422,1258
3460,0,50,27,29196,6219,34321,21080,8337,6279,4676,1581
3461,0,74,50,50454,16408,30060,16681,10369,16955,3471,3577
3462,0,60,64,5749,13085,18611,2682,11678,3463,7723,3405
3463,0,64,77,14441,26716,35304,3769,5997,12372,3375,1827
3464,0,83,56,3533,8438,3349,3028,5108,8248,4506,3236
3465,0,74,53,117822,14064,13782,2248,3267,2849,1764,672
3466,0,87,51,4050,13102,20729,5457,10742,14324,5794,5188
3467,0,91,37,21762,38305,6628,2937,8352,13664,5664,6350
3468,0,64,47,326997,151500,99069,26044,11552,11972,6506,2675
3469,0,74,41,6321,32034,14882,12258,8090,14467,9199,6435
3470,0,61,50,31396,17666,49722,5455,10301,7009,4834,8308
3471,0,57,64,15836,5591,5679,9418,7065,4665,6500,4398
3472,0,54,67,775024,83622,67677,50668,13564,6481,7944,8211
3473,0,43,78,19846,45397,64583,30243,11165,10813,3407,2533
3474,0,37,54,311966,40127,4644,1266,1713,2192,2236,1342
3475,0,29,54,31987,41083,40043,12731,6047,11069,2741,5504
3476,0,41,44,30572,57908,22723,9638,13901,9918,6685,7872
3477,0,44,47,53234,22503,42806,9149,4460,7266,4775,5057
3478,0,61,56,44575,23808,17041,1106,8750,10809,3246,1626
3479,0,60,50,59358,17008,7402,1479,1977,2403,1112,947
3480,0,56,56,11713,33712,28303,10030,10703,5850,6909,3455
3481,0,51,40,124442,36589,4841,7310,4327,3061,1535,1327
3482,0,37,37,74940,34427,7552,3473,4125,2406,2196,1297
3483,0,41,47,552213,11498,19246,24011,10985,9849,7394,7909
3484,0,34,30,228466,13236,1775,671,2480,565,427,221
3485,0,43,38,22071,33870,29599,9490,30367,10631,5253,4939
3486,0,50,37,39264,74095,9364,10702,5351,9850,6644,6405
3487,0,43,35,43174,49143,64755,12188,7921,11623,1656,4603
3488,0,56,60,463929,7743,31543,20866,5539,8858,3405,4376
3489,0,51,64,59706,49600,28835,34980,16416,9860,5382,2956
3490,0,64,69,8587,11325,10242,4004,10799,9562,4494,4004
3491,0,61,61,211138,22159,4207,8631,5377,2285,593,1620
3492,0,61,47,137629,10509,5777,1959,2192,2899,683,1157
3493,0,77,41,11462,10253,2962,8824,6616,7798,6209,5223
3494,0,61,47,15374,24330,12537,22472,19615,4761,7314,5529
3495,0,77,43,13728,23494,6221,7066,13607,9531,8544,5515
3496,0,66,53,25345,29265,48678,10811,9826,5422,3189,4553
3497,0,50,57,121507,56066,47030,21019,12128,9631,3210,3882
3498,0,50,56,21358,44916,31163,8034,8826,6861,5877,12085
3499,0,53,63,12603,12978,5333,12097,8962,10406,4930,6746
3500,0,50,51,289165,26228,8742,4514,4439,1733,2422,1862
3501,0,60,43,37776,25449,8950,9318,11169,8446,3513,5679
3502,0,69,51,9317,7111,21670,8900,3932,8626,7236,4037
3503,0,67,53,12302,15413,5239,14070,4049,9404,3785,5660
3504,0,66,48,117864,33667,3277,4990,3880,1738,969,1455
3505,0,69,43,11549,16509,4588,1685,4577,6764,3646,9048
3506,0,64,41,16991,21586,16737,16412,815,7611,7413,2115
3507,0,67,40,3205,11004,9516,6907,10698,9680,9738,3619
3508,0,87,50,46924,27162,16079,21576,9805,16972,6361,2548
3509,0,83,53,4661,19958,8188,3334,11845,6598,10902,5897
3510,0,81,43,346246,12858,6544,1270,1709,2326,2061,738
3511,0,61,47,28583,66941,31945,31493,10472,6689,6710,4751
3512,0,64,50,15699,2663,11692,5141,9747,6789,6954,9131
3513,0,63,50,59762,34407,9883,10855,18652,8741,7470,3491
3514,0,75,48,28030,13229,3540,5656,4622,8348,9138,2899
3515,0,83,37,54188,40698,16916,1034,25019,6964,7447,3846
3516,0,69,44,200932,4858,23566,2533,3490,3130,1402,1355
3517,0,66,50,30916,30615,17332,1579,4228,5734,5031,8928
3518,0,63,51,26243,11570,4352,6363,7029,6085,8897,6681
3519,0,54,61,25106,70503,45556,20691,8501,6823,10736,2805
3520,0,63,47,8394,17858,14194,6105,20856,8719,4944,3256
3521,0,67,50,9830,11217,9758,17104,19802,7953,6437,2523
3522,0,61,48,9964,28675,4910,9245,8318,6302,7756,11432
3523,0,74,34,24893,43099,10152,2222,14226,7623,6874,3629
3524,0,60,40,303817,67777,46346,20802,10829,9348,4635,2838
3525,0,66,40,12105,12607,3972,19865,7496,12366,8560,4204
3526,0,61,56,16786,4519,38483,4773,14809,4232,4168,5174
3527,0,69,60,4579,15020,2305,8064,17516,7584,12303,4875
3528,0,69,56,123415,106065,56023,20936,6798,12691,5898,5968
3529,0,54,50,427926,136699,45396,18255,13175,16149,15332,3435
3530,0,50,48,230749,59193,107240,5955,15663,9529,4759,10217
3531,0,43,56,4192,26552,25034,8604,8917,10502,6873,7444
3532,0,54,60,35854,15121,20213,4126,7453,7619,10653,7146
3533,0,60,63,8246,37470,30601,4909,16025,10600,8187,2026
3534,0,70,56,15390,33709,20114,13020,7978,12845,6582,8691
3535,0,69,64,6597,3693,22459,7943,5974,4749,5960,6031
3536,0,57,54,184217,123011,18306,19278,13451,10902,9243,2708
3537,0,53,41,565480,111074,6094,10603,9228,11897,5177,18350
3538,0,66,34,8043,17341,3538,9528,10726,20533,10469,5630
3539,0,61,16,83901,31863,6547,6751,3111,3581,1662,1466
3540,0,48,8,1531522,485412,26390,26184,21384,11474,6381,10039
3541,0,57,27,6005,9855,30585,3161,12623,9483,6503,3802
3542,0,41,47,13438,7919,56673,19577,18786,11140,12954,4152
3543,0,50,50,12123,57083,7329,30296,15934,16129,5408,5214
3544,0,67,70,6882,24429,12919,45572,20515,10865,8696,4732
3545,0,63,67,28151,18045,4612,16899,7145,5459,5464,1570
3546,0,63,53,180683,17518,8171,3168,7196,3533,893,566
3547,0,64,61,19327,13057,20682,6320,4351,9167,10402,4603
3548,0,64,63,14517,17989,24445,23267,8000,9134,5388,7199
3549,0,67,67,16144,16334,44288,7139,8870,14273,15790,8476
3550,0,67,57,11794,92608,6248,9804,15530,11857,5023,6754
3551,0,66,56,28842,26789,20430,21945,10270,13510,7207,1791
3552,0,64,40,159589,124492,19299,15848,19081,16768,8251,1880
3553,0,69,27,43252,35145,9312,13505,9423,18920,5222,6299
3554,0,63,51,26923,20089,47216,6583,5451,3804,8461,4165
3555,0,74,43,10758,11342,3384,4681,3539,10256,3594,6226
3556,0,69,43,113178,23506,4152,2759,2870,2527,1878,704
3557,0,64,50,18803,17044,4121,19730,4563,8323,4921,5488
3558,0,69,48,18578,27595,48663,15301,11211,6961,10641,2819
3559,0,70,48,20914,13999,7548,6721,7437,17329,3845,5604
3560,0,75,61,97607,5972,9670,1627,5038,1910,1721,1590
3561,0,69,60,214495,9669,8206,1990,2245,2638,1215,1551
3562,0,75,60,12366,15956,14957,24699,3273,6855,7126,5344
3563,0,63,67,10729,7287,22391,2820,16661,6840,4107,7843
3564,0,78,57,18019,25345,3804,19181,14555,23195,9454,5600
3565,0,78,61,32622,35989,41019,5741,7083,12223,6075,5536
3566,0,75,41,11018,50359,6036,7888,11272,6027,3157,4601
3567,0,64,30,73654,35151,5712,4603,3902,3490,818,1130
3568,0,60,37,24835,18283,23187,9577,19320,14566,3377,1538
3569,0,67,27,21962,41634,9433,14272,6608,18448,7849,3234
3570,0,80,35,41396,19681,14009,2748,12109,9358,8255,8971
3571,0,90,41,11300,36340,15111,12934,6374,14063,9636,3888
3572,0,81,21,35801,53435,993,5089,23155,8083,6777,4712
3573,0,75,26,13397,10879,13379,6991,17377,5383,7948,2566
3574,0,56,30,19989,66281,42765,25529,19597,5656,7751,8275
3575,0,50,40,6679,18339,10057,21392,4433,5128,20320,4267
3576,0,63,60,2779,13480,11110,7619,7664,15587,6913,3740
3577,0,63,50,47704,8545,2773,880,7864,1914,1166,1749
3578,0,70,41,17816,41906,13825,7781,15363,7080,3983,5400
3579,0,84,35,30240,9203,9019,3579,7767,7837,7694,6523
3580,0,70,26,333030,72110,16316,8735,14522,11815,11598,2991
3581,0,74,37,6421,26663,6097,19067,8345,10488,3952,4538
3582,0,84,37,31930,21885,3716,13849,18202,12606,11323,5006
3583,0,70,44,19853,23863,43053,6662,8431,6848,12510,7713
3584,0,64,48,79437,25616,2645,9878,6547,2342,2236,1761
3585,0,60,51,27300,29461,13354,22678,10773,8367,9340,10334
3586,0,56,56,14263,11482,8622,2960,5496,5288,5183,6552
3587,0,51,38,216396,25197,5048,1568,2995,1814,1411,1346
3588,0,61,40,23916,39320,11395,14754,7960,12657,6927,4766
3589,0,77,40,13173,7577,14957,4623,5544,15187,9218,11248
3590,0,69,38,35932,33173,12477,12162,10568,7608,3144,9239
3591,0,77,57,15045,26346,12205,43220,1056,8987,4121,4096
3592,0,75,57,11607,27749,12021,13814,19857,8927,7006,4788
3593,0,63,66,11548,6594,37199,10898,9771,8609,6821,6925
3594,0,64,66,76335,13563,8063,2305,5312,3373,900,1870
3595,0,74,47,1899,15707,4301,1081,9672,5683,3628,4926
3596,0,77,50,9236,26692,17637,15500,9153,14129,6960,3082
3597,0,84,40,25738,9315,2314,19865,10207,11763,6752,3405
3598,0,78,38,135166,67622,5708,36076,23552,7806,16898,6521
3599,0,70,50,68324,36852,26225,7541,15304,10914,8401,4489
3600,0,75,50,7251,12772,12206,6491,5567,10587,18831,7368
3601,0,66,48,27890,34311,6053,24271,12730,9198,6991,7635
3602,0,78,56,36939,13285,20598,17414,11118,12573,5766,6575
3603,0,90,60,23330,7277,10394,10857,6290,12864,4053,5293
3604,0,84,57,7102,43414,33016,9998,7313,16605,8417,2268
3605,0,90,64,8576,12363,17872,10638,6991,8542,7366,2488
3606,0,90,51,35143,29461,3240,10009,6866,10570,9108,9238
3607,0,91,48,3921,6525,5974,6789,7600,11478,6119,1740
3608,0,88,50,269995,18328,19121,2976,4885,5233,2767,1387
3609,0,96,51,10780,4095,18153,7773,5581,14425,5547,4292
3610,0,93,56,3494,30295,17798,11317,15835,12242,13573,3516
3611,0,96,47,8941,8082,888,3414,10540,9360,6564,7669
3612,0,100,44,16924,32024,11542,22950,11630,13484,5446,5092
3613,0,88,43,22067,15445,2861,28602,11419,7012,8351,5777
3614,0,90,37,15821,16484,1982,7408,10896,6601,4146,5014
3615,0,77,51,80765,15127,36824,1894,18194,11964,6580,4305
3616,0,84,50,22761,10639,10553,8684,13615,13213,6855,11590
3617,0,90,50,5725,12946,13390,15300,10762,10481,16900,5241
3618,0,94,54,185565,42985,27640,8404,4967,31740,4639,2674
3619,0,100,53,5560,9250,4509,10590,3990,8559,5526,6000
3620,0,84,56,40435,46156,39479,12500,4630,7429,6082,3740
3621,0,88,50,7818,31828,7237,14817,9952,17726,12512,6852
3622,0,80,44,36898,50391,16508,5362,12708,14210,8133,4069
3623,0,70,37,30065,35009,6478,11828,11894,9417,4707,6271
3624,0,78,38,10012,17053,13985,21510,10969,8164,4914,6049
3625,0,69,51,8662,10214,39242,8350,13883,8069,7297,3384
3626,0,74,53,4383,23795,2408,14432,21780,9230,6309,5752
3627,0,77,53,15425,15854,7104,4287,9994,7484,8876,5888
3628,0,80,48,20745,27636,18715,12331,13176,12897,5158,3834
3629,0,78,51,20657,4992,25743,22588,12309,6532,15875,4133
3630,0,87,47,8996,12028,2033,4014,7662,10455,11579,7079
3631,0,83,61,42642,7836,12343,32362,10216,10185,10218,3479
3632,0,81,69,27002,7777,18895,22058,9879,7923,9062,7544
3633,0,80,57,73031,13764,6984,6365,6530,2770,2821,1153
3634,0,57,64,12127,65606,22522,12922,19878,6929,7750,7699
3635,0,57,63,81745,30261,56920,12151,10733,19323,6808,4827
3636,0,63,50,19988,16166,4929,6871,5498,7840,5926,2737
3637,0,75,44,9278,19779,9006,5151,8505,11505,19373,6097
3638,0,87,50,164876,5933,6645,997,2628,2931,2126,2024
3639,0,93,47,7996,7475,12629,7479,6462,10642,5436,4098
3640,0,93,54,55771,6076,11555,15799,11242,9531,8953,7828
3641,0,96,50,16706,16363,2302,6585,13964,11999,5959,3501
3642,0,96,56,6607,9249,49433,7838,19538,15397,10616,8488
3643,0,91,60,19397,9529,22168,22461,12720,11837,8883,4917
3644,0,78,54,136875,20352,11765,2015,2872,2757,1747,2072
3645,0,78,70,4884,2799,11417,11922,3289,12725,5939,2725
3646,0,78,66,27284,26280,34163,7316,13306,15869,6984,20059
3647,0,88,51,18275,8996,3867,2191,6495,8105,9084,4878
3648,0,91,50,152616,72082,19041,18316,14593,11316,3072,9304
3649,0,74,51,20799,41216,98458,16633,27005,12583,9760,8975
3650,0,83,38,7200,23371,6249,3093,11800,21998,10233,6425
3651,0,74,48,16503,20672,11099,21143,12355,9869,10451,5684
3652,0,75,41,84061,21490,3789,1243,1854,3325,2003,3315
3653,0,81,29,91947,60439,21767,21521,13194,15600,6686,6645
3654,0,66,51,22187,20300,56988,4991,4269,11833,6998,8093
3655,0,69,51,9142,12530,24115,3726,11528,9829,5082,3657
3656,0,63,67,383670,98394,105201,23986,9895,16190,7425,4212
3657,0,74,63,32799,13981,7897,3608,12101,10237,10270,4417
3658,0,75,53,13756,37661,31818,6455,11833,12687,13076,8155
3659,0,87,40,14964,7027,1255,3367,8455,11767,6826,2280
3660,0,91,41,9923,15014,31277,15441,9576,10005,12778,5828
3661,0,83,51,45580,20878,18620,16448,8264,9325,10031,5591
3662,0,93,48,9780,9411,1583,6749,5399,8792,7122,5849
3663,0,67,50,89332,29108,4637,3414,3114,2720,3056,2753
3664,0,67,48,13065,23964,16998,25064,10714,10087,6665,5541
3665,0,69,38,88682,33720,13107,12569,18118,13988,13989,8979
3666,0,51,34,663138,220602,53109,4402,9623,19551,10702,10148
3667,0,64,43,10484,15211,13838,9455,5616,11995,9681,3273
3668,0,83,30,3018,2514,4387,5604,13958,14856,9228,5459
3669,0,78,27,56614,29800,4883,4964,5109,6040,2124,1818
3670,0,93,35,20548,12072,11220,4882,13271,9306,6573,13069
3671,0,83,27,16719,57356,17457,5527,15505,9024,6919,3486
3672,0,67,41,17259,10654,12433,22442,7968,10921,8051,3680
3673,0,61,41,92589,29652,8044,1626,3095,3010,1690,1113
3674,0,61,47,26003,20079,33128,20602,18947,28902,8745,4410
3675,0,74,47,13159,18121,6111,5736,12164,10292,14063,5313
3676,0,67,37,75755,16808,5264,3773,2389,3692,2085,1492
3677,0,81,43,5688,12334,8421,6701,6724,8015,18076,12625
3678,0,77,35,4039,32929,2681,14680,11337,10391,5242,6167
3679,0,75,43,770940,16664,17176,7680,5552,12334,8433,2536
3680,0,87,37,23901,22974,5767,6068,18195,22037,6515,5926
3681,0,75,37,77235,13201,4717,7422,3734,1814,3822,1428
3682,0,78,30,15300,21497,1524,6261,14679,9141,16335,6143
3683,0,80,35,6832,12809,2366,24870,4051,14459,8713,9177
3684,0,64,53,100798,29931,26392,46701,15017,13124,4920,7503
3685,0,63,67,14097,25312,104336,13866,18295,8118,10462,6683
3686,0,53,93,17335,11019,19004,62553,9971,9897,8449,14001
3687,0,56,90,2660,18476,14038,12732,5351,24798,20329,1799
3688,0,66,75,34718,12524,6160,4956,17694,8345,11897,10188
3689,0,74,54,324673,23919,4537,4661,2428,3801,2886,1868
3690,0,78,37,20185,52991,15967,11461,16709,15783,10552,4663
3691,0,67,38,24918,26347,34041,7297,20227,11613,3101,5272
3692,0,67,41,11673,19628,12004,13962,20494,19621,16614,5644
3693,0,77,53,13758,2742,13457,16473,18883,8821,4361,3871
3694,0,83,57,27357,15648,8430,17237,15319,17589,9900,5565
3695,0,87,56,27628,42499,37816,6039,15670,16618,9123,10024
3696,0,84,60,25728,17950,4736,26462,16483,17627,3950,8097
3697,0,87,53,17922,26673,7623,14717,6714,13319,8073,4210
3698,0,88,51,7488,7304,10508,2905,9632,11827,4502,11557
3699,0,93,50,98613,4630,2551,2554,3134,3098,1814,2401
3700,0,83,48,37582,43619,19008,24688,14407,12128,4407,7983
3701,0,74,41,195362,9013,213,1848,696,1037,846,381
3702,0,69,38,23672,17585,3769,8951,5595,10401,9497,6492
3703,0,66,35,9897,45842,15189,9017,20313,15501,6607,13934
3704,0,69,35,9215,21802,5908,17996,7071,8974,13418,9133
3705,0,84,43,7684,4201,6352,5356,8750,8715,5834,6633
3706,0,90,50,6652,5100,14348,1716,7330,12462,8934,12243
3707,0,91,54,10933,21182,11602,12590,7455,12609,8453,9135
3708,0,93,53,10896,12230,2578,9361,7927,5618,19626,7936
3709,0,90,48,131007,8334,4144,2288,3888,6655,2974,1865
3710,0,81,44,6202,27805,9566,13616,12050,12925,9515,6952
3711,0,80,44,21886,11112,4329,7584,5139,5598,9700,13925
3712,0,67,50,9795,81147,56784,23071,8924,12007,9164,4311
3713,0,61,51,6697,16833,9213,5413,8450,7564,7061,4917
3714,0,44,63,79837,22387,36098,2318,2271,2529,9803,2104
3715,0,60,54,21838,9464,5628,2629,11983,18693,14080,3199
3716,0,69,54,12776,20958,33959,1780,10387,12554,9700,10933
3717,0,74,60,239563,9927,20615,3638,8603,13077,18915,10037
3718,0,91,47,21738,18633,6160,6805,11409,10190,10012,8809
3719,0,83,40,465005,11307,1178,1862,5206,6372,1659,2602
3720,0,87,27,2542,20751,6174,2989,6595,9776,9395,4799
3721,0,78,17,93085,12454,1112,3981,2618,2742,2987,2686
3722,0,66,21,277382,45526,16409,10537,6861,6644,2947,751
3723,0,60,40,13909,22593,27004,8616,6986,12179,6549,5275
3724,0,64,50,2199,8520,7968,9785,4021,14085,8060,10772
3725,0,80,53,17149,6103,3878,4663,6734,13274,8555,8029
3726,0,100,50,12694,2090,1379,4319,5597,8264,4622,5049
3727,0,100,41,137160,16996,4221,3793,2607,4116,3698,919
3728,0,100,30,10341,14048,2326,5068,7179,10473,12025,5508
3729,0,100,30,6617,2469,1412,6555,13990,7430,14902,3192
3730,0,77,35,156530,33080,16219,2270,4643,3939,975,4936
3731,0,87,30,12163,11341,4498,6188,17241,11459,7483,7708
3732,0,83,40,19084,21320,9345,13518,8309,14990,10952,5252
3733,0,67,35,451259,53448,7740,6536,9972,8786,6901,8248
3734,0,77,37,1211,21303,16895,9398,10506,10120,6670,6019
3735,0,77,38,13546,10774,8314,1491,9393,12034,10518,9897
3736,0,83,23,5327,10431,1943,1860,10302,10733,7719,4741
3737,0,83,30,138309,24406,10275,5275,2146,4303,2583,1003
3738,0,93,24,31003,11503,4060,4641,7297,12125,9363,4838
3739,0,100,20,21639,7310,6604,6795,9910,56247,8016,8477
3740,0,75,34,47535,52652,16364,12208,6475,5043,10403,12025
3741,0,77,24,109231,57365,7118,10561,4845,13919,9974,5682
3742,0,74,23,4080,6816,823,3995,6025,8135,13560,5747
3743,0,61,23,2294,15411,4412,4081,16859,13396,11440,2435
3744,0,77,20,24756,11306,420,8048,11004,8265,9963,4997
3745,0,80,24,18129,15268,1793,10349,8345,6454,10460,12891
3746,0,77,29,108557,22799,12097,6700,10882,19844,12905,1354
3747,0,66,53,53962,4793,35255,16871,9333,9675,3895,10181
3748,0,61,53,19646,26341,11448,4071,13497,11543,5391,8094
3749,0,63,53,6926,30189,13714,9657,15110,13423,4572,7895
3750,0,64,57,20091,9851,13577,10893,12493,22359,8243,4704
3751,0,75,35,6906,9590,2140,2182,4261,9817,12122,5574
3752,0,75,23,418960,17012,1114,1550,3377,4826,3034,3555
3753,0,67,20,580243,27738,4541,3677,2602,4068,4606,3189
3754,0,47,1,155254,442780,15957,5925,5693,19674,4136,18303
3755,0,41,8,4209,19996,8737,16653,15764,15398,5517,10714
3756,0,50,27,12310,6928,16058,22252,10055,35707,16818,17571
3757,0,51,35,247211,20301,7527,5866,4439,5112,2648,3481
3758,0,61,61,123779,10596,10549,2343,3166,3211,2654,964
3759,0,63,61,21031,8538,360,9896,4205,7739,9819,8501
3760,0,56,54,7903,17461,8948,4854,7369,11568,8085,7911
3761,0,61,67,656347,10166,65507,9743,8826,21502,22668,4277
3762,0,54,63,104896,45948,11112,10719,6956,4245,3220,3073
3763,0,54,69,26046,12707,24727,12474,7703,19151,16960,24073
